2.3195945945945944, -7.789285714285714
2.339189189189189, -7.8612244897959185
2.3591216216216218, -7.923214285714286
2.379391891891892, -7.974489795918367
2.399662162162162, -8.012755102040817
2.4195945945945945, -8.041071428571428
2.439189189189189, -8.057908163265306
2.4594594594594597, -8.065561224489796
2.47972972972973, -8.064030612244897
2.499662162162162, -8.05408163265306
2.5195945945945946, -8.035714285714285
2.5398648648648647, -8.00969387755102
2.5597972972972975, -7.976785714285714
2.57972972972973, -7.936224489795918
2.5996621621621623, -7.888010204081632
2.6195945945945946, -7.835969387755102
2.639864864864865, -7.7785714285714285
2.6601351351351354, -7.715816326530612
